Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-13
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-13
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-13
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-13
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-13
Soundcore Liberty 4 NC,449.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-13
Sony WHCH720 ANC,329.0,5.0,22.0,1,Słuchawki (nauszne),Komputronik,2024-12-13
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-13
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-13
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-13
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-13
"Apple iPad 10.2"" A13 (9.gen) 64GB",1594.0,5.0,7.0,1,Tablet,Komputronik,2024-12-13
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-13
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-13
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-13
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-13
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-13
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,3.0,1,Monitor,Komputronik,2024-12-13
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-13
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-13
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-13
"Xiaomi A27i - 27""",469.0,5.0,1.0,0,Monitor,Komputronik,2024-12-13
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,2.0,1,Monitor,Komputronik,2024-12-13
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods 3 gen (Lightning Charging Case),820.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-14
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-14
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-14
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-14
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-14
Soundcore Liberty 4 NC,449.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-14
Sony WHCH720 ANC,329.0,5.0,22.0,1,Słuchawki (nauszne),Komputronik,2024-12-14
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-14
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-14
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-14
"Apple iPad 10.2"" A13 (9.gen) 64GB",1594.0,5.0,7.0,1,Tablet,Komputronik,2024-12-14
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-14
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-14
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-14
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-14
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-14
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,3.0,1,Monitor,Komputronik,2024-12-14
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-14
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-14
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-14
"Xiaomi A27i - 27""",469.0,5.0,1.0,0,Monitor,Komputronik,2024-12-14
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,2.0,1,Monitor,Komputronik,2024-12-14
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods 3 gen (Lightning Charging Case),820.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-15
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-15
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-15
JBL Tune 520 BT,179.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-15
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-15
Soundcore Liberty 4 NC,449.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-15
Sony WHCH720 ANC,329.0,5.0,22.0,1,Słuchawki (nauszne),Komputronik,2024-12-15
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-15
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-15
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-15
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-15
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-15
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-15
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-15
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-15
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-15
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,3.0,1,Monitor,Komputronik,2024-12-15
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-15
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-15
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-15
"Xiaomi A27i - 27""",469.0,5.0,1.0,0,Monitor,Komputronik,2024-12-15
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,2.0,1,Monitor,Komputronik,2024-12-15
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods 3 gen (Lightning Charging Case),820.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-16
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-16
JBL Tune 770 BT NC,349.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-16
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-16
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-16
Soundcore Liberty 4 NC,269.0,5.0,4.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-16
Sony WHCH720 ANC,329.0,5.0,22.0,1,Słuchawki (nauszne),Komputronik,2024-12-16
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-16
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-16
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-16
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-16
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-16
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-16
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-16
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-16
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-16
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-16
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-16
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-16
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-16
"Xiaomi A27i - 27""",469.0,5.0,1.0,0,Monitor,Komputronik,2024-12-16
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,2.0,1,Monitor,Komputronik,2024-12-16
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods 3 gen (Lightning Charging Case),820.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-17
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-17
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-17
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-17
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-17
Soundcore Liberty 4 NC,269.0,5.0,4.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-17
Sony WHCH720 ANC,329.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-17
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-17
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-17
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-17
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-17
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-17
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-17
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-17
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-17
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-17
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-17
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-17
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-17
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-17
"Xiaomi A27i - 27""",402.0,5.0,1.0,1,Monitor,Komputronik,2024-12-17
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-17
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods 3 gen (Lightning Charging Case),799.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-18
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-18
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-18
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-18
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-18
Soundcore Liberty 4 NC,269.0,5.0,4.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-18
Sony WHCH720 ANC,329.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-18
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-18
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-18
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-18
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-18
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-18
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-18
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-18
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-18
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-18
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-18
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-18
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-18
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-18
"Xiaomi A27i - 27""",439.0,5.0,1.0,1,Monitor,Komputronik,2024-12-18
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-18
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-19
Apple AirPods 3 gen (Lightning Charging Case),799.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-19
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-19
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-19
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-19
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-19
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-19
Soundcore Liberty 4 NC,269.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-19
Sony WHCH720 ANC,329.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-19
Apple AirPods 4 gen,594.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-19
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-19
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-19
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-19
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-19
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-19
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-19
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-19
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,5.0,8.0,0,Tablet,Komputronik,2024-12-19
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-19
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-19
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-19
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-19
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-19
"Xiaomi A27i - 27""",439.0,5.0,1.0,1,Monitor,Komputronik,2024-12-19
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-19
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-20
Apple AirPods 3 gen (Lightning Charging Case),809.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-20
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-20
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-20
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-20
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-20
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-20
Soundcore Liberty 4 NC,269.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-20
Sony WHCH720 ANC,312.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-20
Apple AirPods 4 gen,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-20
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-20
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-20
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-20
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-20
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-20
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-20
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-20
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,,,1,Tablet,Komputronik,2024-12-20
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-20
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-20
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-20
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-20
"ASUS VY279HGE - 27""",749.0,5.0,5.0,1,Monitor,Komputronik,2024-12-20
"Xiaomi A27i - 27""",439.0,5.0,1.0,1,Monitor,Komputronik,2024-12-20
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-20
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-21
Apple AirPods 3 gen (Lightning Charging Case),799.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-21
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-21
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-21
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-21
JBL Tune 520 BT,139.0,,,1,Słuchawki (nauszne),Komputronik,2024-12-21
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-21
Soundcore Liberty 4 NC,269.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-21
Sony WHCH720 ANC,312.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-21
Apple AirPods 4 gen,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-21
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-21
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-21
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-21
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-21
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-12-21
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-21
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-21
Samsung Galaxy Tab A9+ (X210) 128GB,899.0,5.0,8.0,1,Tablet,Komputronik,2024-12-21
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-21
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-21
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-21
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-21
"ASUS VY279HGE - 27""",749.0,,,1,Monitor,Komputronik,2024-12-21
"Xiaomi A27i - 27""",439.0,5.0,1.0,1,Monitor,Komputronik,2024-12-21
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-21
Samsung Galaxy Buds 3,749.0,5.0,2.0,1,Słuchawki (douszne),Komputronik,2024-12-22
Apple AirPods 3 gen (Lightning Charging Case),799.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-12-22
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-12-22
Apple AirPods 2 gen,699.0,5.0,15.0,0,Słuchawki (douszne),Komputronik,2024-12-22
JBL Tune 770 BT NC,299.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-12-22
JBL Tune 520 BT,139.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-12-22
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-12-22
Soundcore Liberty 4 NC,269.0,5.0,4.0,0,Słuchawki (dokanałowe),Komputronik,2024-12-22
Sony WHCH720 ANC,312.0,5.0,23.0,1,Słuchawki (nauszne),Komputronik,2024-12-22
Apple AirPods 4 gen,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-22
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),849.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-12-22
Samsung Galaxy Tab A9 (X110) 128GB,747.0,5.0,7.0,1,Tablet,Komputronik,2024-12-22
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,3.0,1,Tablet,Komputronik,2024-12-22
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-12-22
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,,,1,Tablet,Komputronik,2024-12-22
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1799.0,,0.0,0,Tablet,Komputronik,2024-12-22
Xiaomi Redmi Pad Pro 8/256GB,1149.0,,0.0,0,Tablet,Komputronik,2024-12-22
Samsung Galaxy Tab A9+ (X210) 128GB,899.0,,,1,Tablet,Komputronik,2024-12-22
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,0,Monitor,Komputronik,2024-12-22
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",559.0,5.0,4.0,1,Monitor,Komputronik,2024-12-22
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",919.0,5.0,4.0,0,Monitor,Komputronik,2024-12-22
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,0,Monitor,Komputronik,2024-12-22
"ASUS VY279HGE - 27""",749.0,,,1,Monitor,Komputronik,2024-12-22
"Xiaomi A27i - 27""",439.0,5.0,1.0,1,Monitor,Komputronik,2024-12-22
"LG UltraGear 27GS85Q-B - 27""",999.0,5.0,3.0,1,Monitor,Komputronik,2024-12-22
