Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-25
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-25
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-26
Słuchawki bezprzewodowe Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-10-26
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,322.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-26
Słuchawki bezprzewodowe Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-26
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-26
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-26
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-26
"Tablet Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,12,1,Tablet,OleOle!,2024-10-26
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-26
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-26
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1399.00,,0,1,Tablet,OleOle!,2024-10-26
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-26
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2024-10-26
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",739.00,3.2,1,1,Monitor,OleOle!,2024-10-26
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1299.00,,0,1,Monitor,OleOle!,2024-10-26
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,,0,1,Monitor,OleOle!,2024-10-26
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-26
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-26
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-26
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-27
Słuchawki bezprzewodowe Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-10-27
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,320.89,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-27
Słuchawki bezprzewodowe Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-27
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-27
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-27
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-27
"Tablet Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,12,1,Tablet,OleOle!,2024-10-27
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-27
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-27
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1399.00,,0,1,Tablet,OleOle!,2024-10-27
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-27
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2024-10-27
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",739.00,3.2,1,1,Monitor,OleOle!,2024-10-27
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1299.00,,0,1,Monitor,OleOle!,2024-10-27
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,,0,1,Monitor,OleOle!,2024-10-27
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-27
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-27
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-27
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-28
Słuchawki bezprzewodowe Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-10-28
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,320.89,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-28
Słuchawki bezprzewodowe Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-28
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-28
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-28
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-28
"Tablet Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,12,1,Tablet,OleOle!,2024-10-28
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-28
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-28
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1599.00,,0,1,Tablet,OleOle!,2024-10-28
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-28
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,1,Monitor,OleOle!,2024-10-28
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",719.00,3.2,1,1,Monitor,OleOle!,2024-10-28
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1299.00,,0,1,Monitor,OleOle!,2024-10-28
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,,0,1,Monitor,OleOle!,2024-10-28
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-28
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-28
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-28
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-29
Słuchawki bezprzewodowe Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-10-29
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-29
Słuchawki bezprzewodowe Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-29
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-29
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-29
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-29
"Tablet Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2024-10-29
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-29
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-29
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1599.00,,0,1,Tablet,OleOle!,2024-10-29
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-29
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,1,Monitor,OleOle!,2024-10-29
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",719.00,3.2,1,1,Monitor,OleOle!,2024-10-29
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1299.00,,0,1,Monitor,OleOle!,2024-10-29
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,,0,1,Monitor,OleOle!,2024-10-29
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-29
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-29
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-29
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-30
Słuchawki bezprzewodowe Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,296.51,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2024-10-30
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-30
Słuchawki bezprzewodowe Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-30
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-30
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-30
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-30
"Tablet Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2024-10-30
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-30
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-30
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1599.00,,0,1,Tablet,OleOle!,2024-10-30
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-30
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,1,Monitor,OleOle!,2024-10-30
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",719.00,3.2,1,1,Monitor,OleOle!,2024-10-30
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,,0,1,Monitor,OleOle!,2024-10-30
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,,0,1,Monitor,OleOle!,2024-10-30
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-30
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-30
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1399.00,,0,1,Monitor,OleOle!,2024-10-30
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-31
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-10-31
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-10-31
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-10-31
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-10-31
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-10-31
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-10-31
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-10-31
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-10-31
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-10-31
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-10-31
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",769.00,,0,1,Tablet,OleOle!,2024-10-31
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-10-31
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2024-10-31
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-10-31
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-10-31
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1399.00,,0,1,Tablet,OleOle!,2024-10-31
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-10-31
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,1,Monitor,OleOle!,2024-10-31
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",719.00,3.2,1,1,Monitor,OleOle!,2024-10-31
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,,0,1,Monitor,OleOle!,2024-10-31
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",869.00,,0,1,Monitor,OleOle!,2024-10-31
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,OleOle!,2024-10-31
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",438.00,,0,1,Monitor,OleOle!,2024-10-31
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1299.00,,0,1,Monitor,OleOle!,2024-10-31
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,549.00,,0,1,Słuchawki (douszne),OleOle!,2024-11-01
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,659.00,4.6,7,1,Słuchawki (douszne),OleOle!,2024-11-01
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1099.00,4.9,10,1,Słuchawki (dokanałowe),OleOle!,2024-11-01
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,53,1,Słuchawki (douszne),OleOle!,2024-11-01
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,2,0,Słuchawki (nauszne),OleOle!,2024-11-01
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,148.99,4.7,19,1,Słuchawki (nauszne),OleOle!,2024-11-01
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2024-11-01
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,0,Słuchawki (dokanałowe),OleOle!,2024-11-01
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2024-11-01
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,629.00,,0,1,Słuchawki (douszne),OleOle!,2024-11-01
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,877.66,,0,1,Słuchawki (douszne),OleOle!,2024-11-01
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2024-11-01
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",1999.00,,0,1,Tablet,OleOle!,2024-11-01
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2024-11-01
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-11-01
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",1599.00,4.7,4,1,Tablet,OleOle!,2024-11-01
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1399.00,,0,1,Tablet,OleOle!,2024-11-01
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1199.00,5.0,1,1,Tablet,OleOle!,2024-11-01
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,1,Monitor,OleOle!,2024-11-01
