Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,4,1,Monitor,Media Expert,2024-10-28
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",,4.9,8,0,Monitor,Media Expert,2024-10-28
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-10-28
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",449.00,4.7,3,1,Monitor,Media Expert,2024-10-28
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-10-28
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-29
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),649.00,4.7,38,1,Słuchawki (douszne),Media Expert,2024-10-29
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,174,1,Słuchawki (dokanałowe),Media Expert,2024-10-29
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,692,1,Słuchawki (douszne),Media Expert,2024-10-29
Słuchawki nauszne JBL Tune 770NC Czarny,269.99,4.7,74,1,Słuchawki (nauszne),Media Expert,2024-10-29
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-10-29
Słuchawki nauszne TECHNICS EAH-A800 Czarny,859.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-10-29
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,376.00,4.9,8,1,Słuchawki (dokanałowe),Media Expert,2024-10-29
Słuchawki nauszne SONY WHCH720NB Czarny,319.85,4.8,54,1,Słuchawki (nauszne),Media Expert,2024-10-29
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-10-29
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-29
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,6,1,Tablet,Media Expert,2024-10-29
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-10-29
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-10-29
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,24,1,Tablet,Media Expert,2024-10-29
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-29
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-10-29
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,49,1,Tablet,Media Expert,2024-10-29
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-10-29
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",699.00,4.8,13,1,Monitor,Media Expert,2024-10-29
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,4,1,Monitor,Media Expert,2024-10-29
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",,4.9,8,0,Monitor,Media Expert,2024-10-29
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-10-29
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",449.00,4.7,3,1,Monitor,Media Expert,2024-10-29
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-10-29
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-30
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),649.00,4.7,38,1,Słuchawki (douszne),Media Expert,2024-10-30
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,176,1,Słuchawki (dokanałowe),Media Expert,2024-10-30
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,692,1,Słuchawki (douszne),Media Expert,2024-10-30
Słuchawki nauszne JBL Tune 770NC Czarny,269.99,4.7,74,1,Słuchawki (nauszne),Media Expert,2024-10-30
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-10-30
Słuchawki nauszne TECHNICS EAH-A800 Czarny,859.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-10-30
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,376.00,4.9,8,1,Słuchawki (dokanałowe),Media Expert,2024-10-30
Słuchawki nauszne SONY WHCH720NB Czarny,319.85,4.8,54,1,Słuchawki (nauszne),Media Expert,2024-10-30
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-10-30
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-30
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,6,1,Tablet,Media Expert,2024-10-30
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-10-30
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-10-30
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-10-30
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-30
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-10-30
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,49,1,Tablet,Media Expert,2024-10-30
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-10-30
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",699.00,4.8,13,1,Monitor,Media Expert,2024-10-30
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,4,1,Monitor,Media Expert,2024-10-30
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",,4.9,8,0,Monitor,Media Expert,2024-10-30
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-10-30
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",449.00,4.7,3,1,Monitor,Media Expert,2024-10-30
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-10-30
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-31
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),649.00,4.7,38,1,Słuchawki (douszne),Media Expert,2024-10-31
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,177,1,Słuchawki (dokanałowe),Media Expert,2024-10-31
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,694,1,Słuchawki (douszne),Media Expert,2024-10-31
Słuchawki nauszne JBL Tune 770NC Czarny,269.99,4.7,75,1,Słuchawki (nauszne),Media Expert,2024-10-31
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-10-31
Słuchawki nauszne TECHNICS EAH-A800 Czarny,859.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-10-31
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,376.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-10-31
Słuchawki nauszne SONY WHCH720NB Czarny,319.00,4.8,55,1,Słuchawki (nauszne),Media Expert,2024-10-31
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-10-31
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-31
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",849.00,4.5,6,1,Tablet,Media Expert,2024-10-31
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-10-31
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-10-31
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-10-31
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-31
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-10-31
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,50,1,Tablet,Media Expert,2024-10-31
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-10-31
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",699.00,4.8,13,1,Monitor,Media Expert,2024-10-31
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,4,1,Monitor,Media Expert,2024-10-31
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",,4.9,8,0,Monitor,Media Expert,2024-10-31
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-10-31
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.7,3,1,Monitor,Media Expert,2024-10-31
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-10-31
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-11-01
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),849.99,4.7,38,1,Słuchawki (douszne),Media Expert,2024-11-01
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,177,1,Słuchawki (dokanałowe),Media Expert,2024-11-01
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,694,1,Słuchawki (douszne),Media Expert,2024-11-01
Słuchawki nauszne JBL Tune 770NC Czarny,269.99,4.7,75,1,Słuchawki (nauszne),Media Expert,2024-11-01
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-11-01
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.99,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-11-01
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,376.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-11-01
Słuchawki nauszne SONY WHCH720NB Czarny,319.00,4.8,55,1,Słuchawki (nauszne),Media Expert,2024-11-01
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-11-01
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-11-01
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,6,1,Tablet,Media Expert,2024-11-01
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-11-01
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-11-01
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-11-01
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-11-01
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-11-01
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,50,1,Tablet,Media Expert,2024-11-01
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-11-01
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",699.00,4.8,13,1,Monitor,Media Expert,2024-11-01
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,4,1,Monitor,Media Expert,2024-11-01
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",799.99,4.9,8,1,Monitor,Media Expert,2024-11-01
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-11-01
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",435.00,4.7,3,1,Monitor,Media Expert,2024-11-01
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-11-01
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-11-02
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),849.99,4.7,38,1,Słuchawki (douszne),Media Expert,2024-11-02
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,177,1,Słuchawki (dokanałowe),Media Expert,2024-11-02
Słuchawki douszne APPLE AirPods II Biały,614.68,4.9,694,1,Słuchawki (douszne),Media Expert,2024-11-02
Słuchawki nauszne JBL Tune 770NC Czarny,279.99,4.7,75,1,Słuchawki (nauszne),Media Expert,2024-11-02
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-11-02
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-11-02
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,348.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-11-02
Słuchawki nauszne SONY WHCH720NB Czarny,318.87,4.8,55,1,Słuchawki (nauszne),Media Expert,2024-11-02
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-11-02
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-11-02
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",845.16,4.5,6,1,Tablet,Media Expert,2024-11-02
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-11-02
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-11-02
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-11-02
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-11-02
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-11-02
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,50,1,Tablet,Media Expert,2024-11-02
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-11-02
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",649.99,4.8,13,1,Monitor,Media Expert,2024-11-02
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",919.00,4.7,4,1,Monitor,Media Expert,2024-11-02
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",789.29,4.9,8,1,Monitor,Media Expert,2024-11-02
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-11-02
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",435.00,4.7,3,1,Monitor,Media Expert,2024-11-02
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-11-02
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,549.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-11-03
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,38,1,Słuchawki (douszne),Media Expert,2024-11-03
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,177,1,Słuchawki (dokanałowe),Media Expert,2024-11-03
Słuchawki douszne APPLE AirPods II Biały,614.68,4.9,694,1,Słuchawki (douszne),Media Expert,2024-11-03
Słuchawki nauszne JBL Tune 770NC Czarny,279.99,4.7,75,1,Słuchawki (nauszne),Media Expert,2024-11-03
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-11-03
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-11-03
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,348.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-11-03
Słuchawki nauszne SONY WHCH720NB Czarny,318.87,4.8,55,1,Słuchawki (nauszne),Media Expert,2024-11-03
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-11-03
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-11-03
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",845.16,4.5,6,1,Tablet,Media Expert,2024-11-03
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-11-03
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-11-03
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-11-03
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-11-03
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-11-03
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,50,1,Tablet,Media Expert,2024-11-03
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-11-03
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",649.99,4.8,13,1,Monitor,Media Expert,2024-11-03
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",919.00,4.7,4,1,Monitor,Media Expert,2024-11-03
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",789.29,4.9,8,1,Monitor,Media Expert,2024-11-03
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-11-03
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",435.00,4.7,3,1,Monitor,Media Expert,2024-11-03
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1299.00,5,1,1,Monitor,Media Expert,2024-11-03
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,646.06,4.2,15,1,Słuchawki (douszne),Media Expert,2024-11-04
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,38,1,Słuchawki (douszne),Media Expert,2024-11-04
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,179,1,Słuchawki (dokanałowe),Media Expert,2024-11-04
Słuchawki douszne APPLE AirPods II Biały,614.68,4.9,695,1,Słuchawki (douszne),Media Expert,2024-11-04
Słuchawki nauszne JBL Tune 770NC Czarny,279.99,4.7,75,1,Słuchawki (nauszne),Media Expert,2024-11-04
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,141,1,Słuchawki (nauszne),Media Expert,2024-11-04
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-11-04
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,348.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-11-04
Słuchawki nauszne SONY WHCH720NB Czarny,317.93,4.8,55,1,Słuchawki (nauszne),Media Expert,2024-11-04
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-11-04
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.3,6,1,Słuchawki (douszne),Media Expert,2024-11-04
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,6,1,Tablet,Media Expert,2024-11-04
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-11-04
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,122,1,Tablet,Media Expert,2024-11-04
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,25,1,Tablet,Media Expert,2024-11-04
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-11-04
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-11-04
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1199.00,4.8,50,1,Tablet,Media Expert,2024-11-04
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1661.71,5,1,1,Monitor,Media Expert,2024-11-04
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",649.99,4.8,13,1,Monitor,Media Expert,2024-11-04
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",919.00,4.7,4,1,Monitor,Media Expert,2024-11-04
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",789.29,4.9,8,1,Monitor,Media Expert,2024-11-04
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-11-04
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",435.00,4.7,3,1,Monitor,Media Expert,2024-11-04
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1412.84,5,1,1,Monitor,Media Expert,2024-11-04
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,646.06,4.2,15,1,Słuchawki (douszne),Media Expert,2024-11-05
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,38,1,Słuchawki (douszne),Media Expert,2024-11-05
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,182,1,Słuchawki (dokanałowe),Media Expert,2024-11-05
Słuchawki douszne APPLE AirPods II Biały,614.68,4.9,696,1,Słuchawki (douszne),Media Expert,2024-11-05
Słuchawki nauszne JBL Tune 770NC Czarny,279.99,4.7,77,1,Słuchawki (nauszne),Media Expert,2024-11-05
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,142,1,Słuchawki (nauszne),Media Expert,2024-11-05
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-11-05
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,376.00,4.9,9,1,Słuchawki (dokanałowe),Media Expert,2024-11-05
Słuchawki nauszne SONY WHCH720NB Czarny,317.02,4.8,56,1,Słuchawki (nauszne),Media Expert,2024-11-05
Słuchawki douszne APPLE AirPods 4,649.00,4.9,10,1,Słuchawki (douszne),Media Expert,2024-11-05
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.3,6,1,Słuchawki (douszne),Media Expert,2024-11-05
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,6,1,Tablet,Media Expert,2024-11-05
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.8,24,1,Tablet,Media Expert,2024-11-05
